id,user_id,vehicle_id,rating,comment
604,152,aa4ae026-80ad-407e-989b-9dda6fd63d62,4.0,Отлично!
605,152,017fa7fe-e495-4e83-857a-3813e31f398b,4.0,Мало места для багажа.
606,152,408152a2-56ea-4209-90ef-f7a320ed971a,4.0,Буду брать ещё раз!
607,152,041b249c-fdf4-401c-a4b6-7ed8a448d32e,3.0,Комфортно и недорого.
608,152,a3419a0f-6bb6-4a5b-999e-02ef80d30050,4.0,"Немного шумновата, но ехать можно."
609,152,864daf55-6391-4b79-a088-3fe237ec05a0,3.5,Мало места для багажа.
610,153,1cbde232-6d09-4a42-b809-dd733f4b7a11,3.0,Комфортно и недорого.
611,153,149a2a22-0840-45d0-8ca8-594ed39fe03a,4.5,Буду брать ещё раз!
612,153,ac5b40bd-04b4-48f1-b56c-979fa296ba40,4.0,"Все супер, рекомендую."
613,154,522ad27d-4485-4475-8c91-00ec2d0f4a27,5.0,Проблем не было.
614,154,feeec8a8-7e13-48f0-9cf1-c86d2b8cb33c,3.5,Комфортно и недорого.
615,155,a0366a69-1565-44e8-8f62-c4d696cde214,2.5,Многие недочёты.
616,155,3f7cf720-f420-43b1-9ebd-c3c41ba0d598,2.5,Не дотянула до ожиданий.
617,155,6b2e78a3-b2d3-4f25-9dd3-e978c491c279,4.0,Проблем не было.
618,155,1b886d93-9797-4d29-b4dc-79d739c3c0c9,3.0,Мало места для багажа.
619,156,738dc5a6-5164-47dd-8e71-c1e4b62bbece,3.0,Комфортно и недорого.
620,156,64f84c12-435a-4c39-b90b-cf26b6194026,4.0,Комфортно и недорого.
621,156,abe0bfdd-f4b9-4d77-94e7-d8528134523f,4.5,"Все супер, рекомендую."
622,156,6898b767-8abe-43f7-8b53-a7934f99495d,1.5,Не дотянула до ожиданий.
623,156,c0e9a6bf-a728-43d5-b4db-f61fdead2bdf,1.0,Проблемы с надёжностью.
624,156,8a83c5a4-883e-44d7-8d2c-e5e4f16dac9b,3.0,Многие недочёты.
625,157,4c427e33-f42b-4f2f-8e62-2b5b39c4a697,3.0,Комфортно и недорого.
626,157,2da5144b-4623-40c8-a539-392c2cf5a5e8,4.0,"Все супер, рекомендую."
627,157,d3904411-1db1-4c73-a22d-b343e2a28a4a,4.0,Буду брать ещё раз!
628,157,4af4ea4c-555e-4b17-b2b8-bce5da1ec8e2,2.5,Не советую.
629,158,87d7af40-cc19-4bbf-8bf9-5ee85615f5ed,3.5,Мало места для багажа.
630,158,738dc5a6-5164-47dd-8e71-c1e4b62bbece,3.5,Мало места для багажа.
631,158,09f35f8f-e287-4a75-bfda-84209201c588,5.0,Отлично!
632,158,c3ad9d6a-66e8-4327-ad2a-a597264a88cb,4.5,Буду брать ещё раз!
633,159,597050b5-42c8-4b0d-9955-0aa855f2302d,1.0,Проблемы с надёжностью.
634,159,0fb5fac3-9c66-45ee-b0eb-57ab5edebc2a,3.0,Машина в хорошем состоянии.
635,159,e3d96194-1ca1-4447-ba3c-1b4836f8906f,4.5,"Все супер, рекомендую."
636,159,ca4c77cd-05cf-492e-8ba1-e7fe42b52871,1.0,Многие недочёты.
637,160,82e78582-36a2-463c-b581-7c7362784e82,5.0,"Все супер, рекомендую."
638,160,64f84c12-435a-4c39-b90b-cf26b6194026,3.0,Мало места для багажа.
639,160,924ee4ba-4931-48a0-a4c9-bfe94381b854,3.5,"Немного шумновата, но ехать можно."
640,161,25904063-803b-444b-8c38-50a661c4cb42,1.5,Не дотянула до ожиданий.
641,161,724efc89-5c19-4e6b-bf68-d8f7dc38df44,1.5,Не советую.
642,161,514c3caf-8f23-49c8-8e9d-24481a0a5c0b,3.0,Проблемы с надёжностью.
643,161,cb739b8b-9ba6-440c-9230-c2be0c8fdf52,4.0,Отлично!
644,162,44e0f0ea-e38e-482b-9b2d-f42b7c16cbca,3.0,"Немного шумновата, но ехать можно."
645,162,1085fb98-fc5e-4a06-b884-bf67087fe68d,4.0,"Все супер, рекомендую."
646,162,9baf2474-3fd9-42d5-8c6c-901865ee39a7,3.5,"Немного шумновата, но ехать можно."
647,162,0c735aee-f1e3-4fb2-89a3-6572037abca7,5.0,Проблем не было.
648,163,25a2a27a-09b5-46d5-a8f4-aaa943b1774a,2.5,Не дотянула до ожиданий.
649,163,b29f41e1-f8fd-482f-8c68-ddedc1ad0ae9,1.0,Проблемы с надёжностью.
650,163,bff6ffa5-bdea-4d87-a762-59dac6ae099c,3.5,Мало места для багажа.
651,164,76e0880f-5b19-4e51-98e1-dc8ea2a3838d,3.0,Машина в хорошем состоянии.
652,164,09f35f8f-e287-4a75-bfda-84209201c588,4.5,Отлично!
653,164,52c5e97f-bb1c-4af7-83e6-950e6bca40fb,3.5,Мало места для багажа.
654,164,0bb4e560-4502-49a0-9c54-5d953780cb46,4.0,"Все супер, рекомендую."
655,164,92e95327-8140-4dd1-ad93-0c6133ef1a68,3.5,Комфортно и недорого.
656,164,2ed9576f-f86f-445b-b573-982b09a5b7bb,4.0,"Немного шумновата, но ехать можно."
657,164,a121d15d-f329-45e0-a1a3-f06ac4712637,1.0,Не дотянула до ожиданий.
658,164,1085fb98-fc5e-4a06-b884-bf67087fe68d,5.0,Буду брать ещё раз!
659,165,d02e7f27-fbab-46b4-bb56-538394d17324,3.0,Комфортно и недорого.
660,165,e15e7a8d-0709-4a19-a662-0b0d4e85ea32,2.5,Многие недочёты.
661,165,75efc0bb-a7cc-4c65-ab9e-000c859c7cf9,3.0,Не дотянула до ожиданий.
662,165,48389082-1f5f-4aab-a718-01e0b026db27,1.0,Многие недочёты.
663,165,12952594-42b1-41f0-a7be-df4a5fa262ff,4.0,Машина в хорошем состоянии.
664,166,b1e0e8d9-c0c5-4a98-b527-0f802756071a,1.0,Не советую.
665,166,d90540de-4774-47b5-9577-bd4ce64a04e8,1.5,Не советую.
666,166,2cfbac4f-9d81-45db-8c53-291e12645fa0,3.0,Многие недочёты.
667,166,f9020059-c047-4a7f-a8dc-b9a711d782ad,3.0,"Немного шумновата, но ехать можно."
668,166,4df86d75-ff7d-46b2-a4b3-6675ab874db8,3.5,Машина в хорошем состоянии.
669,166,e5731498-8e9d-4ccb-80b2-434b15823f54,1.0,Многие недочёты.
670,166,fe6db19d-0c56-4d3b-a2e5-260377ed181d,4.5,Отлично!
671,167,0ee61625-0075-442e-b476-f275cc9d8f2f,4.0,Отлично!
672,167,d05bd9f4-6b29-43b0-b367-1abdb316bc8b,3.5,Машина в хорошем состоянии.
673,167,6f27692b-78e7-4e30-a87e-05e99cf97702,2.0,Проблемы с надёжностью.
674,167,a60afa35-e875-4c13-a472-68e0817d3c05,5.0,Отлично!
675,167,427ff677-19bb-4fcc-9ebe-468c367b4121,3.5,Комфортно и недорого.
676,168,724efc89-5c19-4e6b-bf68-d8f7dc38df44,2.5,Не советую.
677,168,14761439-b788-45d1-ab70-7952c9f4e2b8,3.5,"Немного шумновата, но ехать можно."
678,168,e4029dba-2abc-4439-a763-6a80da15e783,3.0,Машина в хорошем состоянии.
679,168,5712d8cd-9d12-4703-80a6-96132a83cc22,2.5,Не советую.
680,169,9c9da2f0-269f-4bc2-89ad-046ffb58ef38,4.0,"Немного шумновата, но ехать можно."
681,169,3422ae21-9c3b-47af-abc7-aff2dde32c31,4.5,Отлично!
682,170,38b26bca-6d68-4fe9-9c94-bf7a1dc6dbf1,5.0,"Все супер, рекомендую."
683,170,35851cea-ed6a-477c-a415-142223dbfcda,1.5,Не советую.
684,170,18a096a0-8d04-45b0-9559-a8a9d280f3f7,2.5,Не дотянула до ожиданий.
685,171,85297aa8-aa01-441c-9a1d-5d9210b2accf,4.0,"Немного шумновата, но ехать можно."
686,171,3ab82929-1079-4ff8-888c-7409cf76ed1f,5.0,Проблем не было.
687,171,f9020059-c047-4a7f-a8dc-b9a711d782ad,3.5,Мало места для багажа.
688,171,a5698630-03a5-455e-95d2-bde9047abca0,2.0,Не советую.
689,172,cf23057e-ab35-47ee-bcdd-4cf5572f791e,4.5,Отлично!
690,172,68386f43-4d7b-41cf-8d12-33eadb00e4cc,3.0,"Немного шумновата, но ехать можно."
691,172,8a83c5a4-883e-44d7-8d2c-e5e4f16dac9b,1.5,Не советую.
692,172,18a096a0-8d04-45b0-9559-a8a9d280f3f7,2.0,Не дотянула до ожиданий.
693,172,8f4e49aa-1dc9-49e9-8ef6-f75d48791714,2.0,Не дотянула до ожиданий.
694,173,99fb9506-23e1-4594-ae54-6f80f02f74b8,3.0,Не дотянула до ожиданий.
695,173,9d9129f6-7091-4dd6-9954-77e490cdf45f,4.5,"Все супер, рекомендую."
696,173,a34be4f9-7170-4283-a469-0f3895486a16,3.5,"Немного шумновата, но ехать можно."
697,173,ef02d6b3-6aa0-4a74-871b-2cd9b0f3b6f0,1.0,Многие недочёты.
698,173,bc88d0c9-7a84-4b67-9ae0-86679239062c,3.5,Машина в хорошем состоянии.
699,173,6bc062b8-fc20-4554-8a0c-1a31e4ad2b85,4.0,Машина в хорошем состоянии.
700,174,d6a37322-b264-4741-aaef-d7dd09e9c6f6,3.5,Комфортно и недорого.
701,174,924ee4ba-4931-48a0-a4c9-bfe94381b854,3.0,Мало места для багажа.
702,174,57016132-25ec-4118-a6a2-7bbcf3eb0e85,2.0,Многие недочёты.
703,174,b7132e67-30a5-4204-ac9e-9c2ece5a3940,3.0,Машина в хорошем состоянии.
704,174,b68bc906-e508-49da-b065-2629a500ccca,3.0,Мало места для багажа.
705,175,edb45292-e9ed-4170-b10a-b450929ead2e,5.0,Проблем не было.
706,175,ea43091a-08d0-44d4-84dd-169b9b1b846f,4.5,Проблем не было.
707,175,4283168a-ecc8-4338-826a-b206cef9d203,4.5,"Все супер, рекомендую."
708,176,b814020f-e88d-45d3-8545-1b5b958840a0,3.0,Машина в хорошем состоянии.
709,176,f1cc3dd1-99a7-4318-ada2-09f5cb246d35,4.0,Буду брать ещё раз!
710,176,2ece7079-f1a5-4622-952c-66d8bbd7d6d6,5.0,Проблем не было.
711,176,ea43091a-08d0-44d4-84dd-169b9b1b846f,4.5,Отлично!
712,176,9473ab3c-aa90-41d7-bf6c-fd7b35e951c3,4.0,Машина в хорошем состоянии.
713,176,2a1a6e81-1d96-45b7-8625-d727efad204e,1.5,Многие недочёты.
714,177,013ae30e-f9e8-4198-b498-8da66cd39fad,1.0,Не советую.
715,177,1e37095a-9f0a-401e-b405-7a50a845eb3f,3.0,"Немного шумновата, но ехать можно."
716,177,40e60e9b-3bba-4139-92a7-fa4864ca9fb6,1.5,Не дотянула до ожиданий.
717,177,cf23057e-ab35-47ee-bcdd-4cf5572f791e,4.0,"Все супер, рекомендую."
718,178,cff1f2d2-032e-4156-a777-11680b09b99b,5.0,Буду брать ещё раз!
719,178,5ec15b19-b00c-40ed-b734-a6127ca1923a,4.5,"Все супер, рекомендую."
720,178,081d0df9-76b3-43b1-b21a-d0d52bc300b7,1.0,Многие недочёты.
721,178,5dfa1dd8-8766-4249-b62e-9c875786c566,4.0,"Немного шумновата, но ехать можно."
722,178,2270c408-ceee-45e3-8d9c-5187001a4656,4.0,Буду брать ещё раз!
723,179,cdb073ae-1c35-4587-9690-a8467b8e7af5,3.5,"Немного шумновата, но ехать можно."
724,179,d93b0101-5c1f-49eb-8bcd-816aa0ffc331,4.0,Отлично!
725,179,68903c06-95c8-490e-a9aa-bff6b06e0358,4.0,Буду брать ещё раз!
726,180,5712d8cd-9d12-4703-80a6-96132a83cc22,2.0,Многие недочёты.
727,180,e1334615-b754-41b1-bb5a-c5e4f734492b,4.0,Мало места для багажа.
728,181,f55fa159-5937-4db5-99a1-bfc123dae58a,4.0,Проблем не было.
729,181,570abece-c9c3-4065-bb72-2f73e23325ad,4.5,Буду брать ещё раз!
730,181,a0366a69-1565-44e8-8f62-c4d696cde214,1.5,Многие недочёты.
731,181,00f866cc-13ab-4c3e-a37b-2b45574ef607,4.0,Комфортно и недорого.
732,181,bd3b7199-6f5a-4283-a25f-32de2088bdbe,4.0,Проблем не было.
733,181,7b1d8abb-f53b-49b6-8bc3-69f2a08452cf,4.0,Машина в хорошем состоянии.
734,182,e2d4658e-69ab-45d2-9b7a-ba86896f4c3c,4.0,Мало места для багажа.
735,182,a112e0c8-a04e-4314-84bc-31f35bff8733,3.5,"Немного шумновата, но ехать можно."
736,182,fa282d82-9fcf-4647-80e2-23d225721919,4.5,Отлично!
737,183,7dc6e006-371c-49b5-aaf8-1a4e23f64338,2.5,Многие недочёты.
738,183,b55d7381-67c5-404a-a1c7-dde9e5a3e4e3,2.0,Многие недочёты.
739,183,6f27692b-78e7-4e30-a87e-05e99cf97702,2.5,Проблемы с надёжностью.
740,183,e5731498-8e9d-4ccb-80b2-434b15823f54,1.5,Не советую.
741,184,30578a47-42cd-4049-9007-2e071890968e,5.0,Буду брать ещё раз!
742,184,e9e51bb6-c71a-4d4e-9820-0d2e23be8d13,4.0,Комфортно и недорого.
743,184,3422ae21-9c3b-47af-abc7-aff2dde32c31,4.5,Проблем не было.
744,185,1897c669-9072-4b85-bee3-998afe496d34,5.0,"Все супер, рекомендую."
745,185,0ea632ee-9c2f-4bb7-b82c-7dd112df9486,2.0,Проблемы с надёжностью.
746,185,44d17366-746b-4f7a-8f1b-886a5e2bc9a4,5.0,Буду брать ещё раз!
747,185,66940679-29f0-4faa-be30-8ea401f2dbd7,2.0,Проблемы с надёжностью.
748,185,e73a6a74-7c07-4aa7-82c7-d9b49900c7e3,1.5,Не советую.
749,185,93047dcb-17f5-4272-a6da-e8f6caa472c2,3.0,Мало места для багажа.
750,186,a39a5a60-7995-4779-929e-846536e79177,3.0,Комфортно и недорого.
751,186,2da91c0d-e405-46da-b0a3-e1ba60b7d605,4.0,Комфортно и недорого.
752,186,566a36cb-2f56-4d5c-bd87-b5010ca46661,3.0,Мало места для багажа.
753,186,e6a1e11e-d4ad-48aa-a963-621007b5eeb5,3.5,Мало места для багажа.
754,187,b61f0178-b6f9-4f8b-9225-02fff752aad0,1.5,Многие недочёты.
755,187,472e7a40-8e9d-407b-a608-fa47a548c3de,5.0,Проблем не было.
756,187,5d43f854-4d56-46e7-99fa-f53965c6c505,1.5,Не советую.
757,187,edb45292-e9ed-4170-b10a-b450929ead2e,5.0,Отлично!
758,187,cd9063d2-ed10-43ca-8f96-f98c7ec3cc54,3.0,Не дотянула до ожиданий.
759,188,e1dcb348-5f67-4364-bc30-e07b7783f494,2.5,Проблемы с надёжностью.
760,188,7d6dd6c5-9d2f-4f98-8c4f-16e14ea91dff,5.0,Отлично!
761,189,0c735aee-f1e3-4fb2-89a3-6572037abca7,4.0,"Все супер, рекомендую."
762,189,1b886d93-9797-4d29-b4dc-79d739c3c0c9,3.0,Мало места для багажа.
763,189,ffbea283-db1c-4381-b5bf-2909735d3df2,3.5,"Немного шумновата, но ехать можно."
764,189,77b10942-d1fe-499a-8a67-6a44f52336ac,2.5,Проблемы с надёжностью.
765,190,a22dfdff-718c-4693-a5c7-bea68e6170b9,4.5,Буду брать ещё раз!
766,190,571615df-9a9b-4048-b6a8-086e5916b847,3.0,Комфортно и недорого.
767,190,0bb4e560-4502-49a0-9c54-5d953780cb46,5.0,Буду брать ещё раз!
768,190,514c3caf-8f23-49c8-8e9d-24481a0a5c0b,1.0,Не советую.
769,190,79741466-12f5-444b-9806-9ff8a3b53ee4,4.5,"Все супер, рекомендую."
770,191,a0366a69-1565-44e8-8f62-c4d696cde214,2.0,Не советую.
771,191,87d7af40-cc19-4bbf-8bf9-5ee85615f5ed,3.0,Комфортно и недорого.
772,191,68903c06-95c8-490e-a9aa-bff6b06e0358,4.5,Проблем не было.
773,191,a431f19c-75c9-4909-9448-5fc17bcca579,3.0,Комфортно и недорого.
774,192,866f1a83-f703-4bf4-9df6-d0b2fd083b9f,3.0,"Немного шумновата, но ехать можно."
775,192,44740ad9-452e-45ee-bbea-fb836829dac7,5.0,Буду брать ещё раз!
776,192,97adca7b-e04d-4648-b0a1-18d94f323b59,5.0,Проблем не было.
777,193,3589bd2e-df69-4d0b-aafd-240df0b23435,1.0,Проблемы с надёжностью.
778,193,aa4ae026-80ad-407e-989b-9dda6fd63d62,4.5,"Все супер, рекомендую."
779,193,dfc09bc0-92b9-4948-aa30-4af4c1f326ff,3.5,Машина в хорошем состоянии.
780,193,9ce2b38f-57a0-4543-9e69-1c5d0c84d426,5.0,"Все супер, рекомендую."
781,193,c0e9a6bf-a728-43d5-b4db-f61fdead2bdf,2.5,Многие недочёты.
782,193,5d43f854-4d56-46e7-99fa-f53965c6c505,3.0,Не советую.
783,194,b60e06db-96e7-42e9-8e0e-1896eab4783d,5.0,"Все супер, рекомендую."
784,194,339c4d32-f5ef-448e-8dd8-8fa44a99a57f,3.5,Комфортно и недорого.
785,194,9ec5113f-30e4-46ea-9afd-a5284b82360a,5.0,"Все супер, рекомендую."
786,195,ebb69ea6-da35-4868-a061-8902b5672c9e,4.0,"Немного шумновата, но ехать можно."
787,195,7d6dd6c5-9d2f-4f98-8c4f-16e14ea91dff,4.0,"Все супер, рекомендую."
788,195,8db70bec-f05a-4650-a3fd-c1c96e08302f,3.0,Машина в хорошем состоянии.
789,195,08765467-6679-49e9-881b-54c632c9e8ce,4.0,Отлично!
790,196,b7132e67-30a5-4204-ac9e-9c2ece5a3940,3.5,"Немного шумновата, но ехать можно."
791,196,522ad27d-4485-4475-8c91-00ec2d0f4a27,5.0,Проблем не было.
792,196,c576019b-4f32-4852-80aa-99a86b83b5c2,4.0,Машина в хорошем состоянии.
793,196,e73a6a74-7c07-4aa7-82c7-d9b49900c7e3,1.5,Не дотянула до ожиданий.
794,196,ab1bc5e3-7ea3-4125-a48a-77c6b497ef5e,5.0,Проблем не было.
795,197,d026b12d-687d-4333-bcf5-dedb6e4d60f4,1.0,Многие недочёты.
796,197,d6fcc3f1-afc2-40fe-aa6d-d40dfc29e896,4.5,Отлично!
797,197,0a0c490d-0b2f-49f0-8343-08f49bc60b7d,4.0,Отлично!
798,197,3dd13139-76e9-4e16-9d1e-92b101f380c7,4.0,Комфортно и недорого.
799,198,b779fc6a-fe67-4056-bf62-e8ff045aa46b,5.0,Проблем не было.
800,198,fa282d82-9fcf-4647-80e2-23d225721919,4.5,Буду брать ещё раз!
801,198,abe0bfdd-f4b9-4d77-94e7-d8528134523f,4.0,Проблем не было.
802,199,a34be4f9-7170-4283-a469-0f3895486a16,3.5,Машина в хорошем состоянии.
803,199,d05bd9f4-6b29-43b0-b367-1abdb316bc8b,3.0,Машина в хорошем состоянии.
804,199,84910651-24e1-47d1-a75c-4b63e451d420,4.0,Комфортно и недорого.
805,199,1157b7fe-dffc-49cd-b508-d1e03813eb81,1.5,Не советую.
806,199,50f89442-79ef-4186-8a9f-f15162abb1ed,5.0,Проблем не было.
807,200,a0366a69-1565-44e8-8f62-c4d696cde214,3.0,Не советую.
808,200,7b7bb970-1dce-42bf-a1e1-81d685277662,3.0,Проблемы с надёжностью.
809,200,dfd34eb5-70e9-4e2e-b05b-869a09b2801d,4.5,Проблем не было.
810,200,8b24defa-94a9-4c76-afef-91333acffd33,5.0,Проблем не было.
811,200,ce22d993-5e77-4a42-9a15-8a827ef2ddf6,3.0,"Немного шумновата, но ехать можно."
812,201,5211820f-9628-42bd-a17a-68eefc39f033,4.0,"Все супер, рекомендую."
813,201,d468c836-c26d-49df-b5bb-049658f52c21,1.5,Не советую.
814,201,c5c53688-d7bb-4e0f-a1a5-b1edc4c78033,3.0,"Немного шумновата, но ехать можно."
815,201,f55fa159-5937-4db5-99a1-bfc123dae58a,4.0,Буду брать ещё раз!
816,201,14761439-b788-45d1-ab70-7952c9f4e2b8,3.5,Машина в хорошем состоянии.
817,202,d17af033-9178-4d12-aa51-651bc7608e42,4.0,Комфортно и недорого.
818,202,eae7ce54-b2cd-485a-b117-d28d4bdcbe06,3.0,Машина в хорошем состоянии.
819,202,99fb9506-23e1-4594-ae54-6f80f02f74b8,1.0,Не дотянула до ожиданий.
820,202,0289316e-8842-47d6-beac-ad1fa83941cf,4.0,Машина в хорошем состоянии.
821,202,3f7cf720-f420-43b1-9ebd-c3c41ba0d598,1.5,Многие недочёты.
822,202,2167e7c8-d6e6-487d-9e3a-0f5d8a56c102,3.5,Комфортно и недорого.
823,202,5b1f3fd1-4fee-48f0-87f5-3a444296cea6,3.0,Машина в хорошем состоянии.
824,202,21cf45a8-f83a-4486-8c2a-d0eafbfcfbf7,5.0,Отлично!
825,203,5bc66ec4-5543-4c23-a40b-e0490f3d34c5,2.0,Не дотянула до ожиданий.
826,203,4283168a-ecc8-4338-826a-b206cef9d203,4.5,Отлично!
827,204,ee7ba478-2a3e-4007-83b0-d727b2baf0bf,3.0,Многие недочёты.
828,204,1a720ec6-0c3f-478e-986b-03882ef09f1a,5.0,"Все супер, рекомендую."
829,204,3faef352-e1a8-48eb-b208-a57e044acfe8,3.5,"Немного шумновата, но ехать можно."
830,204,847d151d-80e6-4d61-8212-c613434ab840,3.0,Не дотянула до ожиданий.
831,204,b9524ab1-6151-41ac-be66-4f6fba141249,1.5,Проблемы с надёжностью.
832,205,e4f6fa1f-e6ca-4823-9b98-970b614e77e9,3.0,Не советую.
833,205,4e2bb5b9-0495-4fdf-b350-ebee96a5b6b0,3.5,Мало места для багажа.
834,205,19bbaae7-d987-460b-b62e-cd11db3420f5,3.0,Комфортно и недорого.
835,206,1df50072-f98d-4f1f-9223-68d5477c5e9e,4.0,Машина в хорошем состоянии.
836,206,e25071ef-aa4c-41f2-868b-4baee604b639,3.0,Проблемы с надёжностью.
837,206,43f7dc39-89ea-4cf9-a872-6e860776eed3,1.0,Не советую.
838,206,a121d15d-f329-45e0-a1a3-f06ac4712637,3.0,Проблемы с надёжностью.
839,206,8bb02f7b-dea7-4960-93aa-0a624070a10c,5.0,Проблем не было.
840,206,b55d7381-67c5-404a-a1c7-dde9e5a3e4e3,3.0,Не советую.
841,207,64f84c12-435a-4c39-b90b-cf26b6194026,3.0,"Немного шумновата, но ехать можно."
842,207,142f2c55-bcb3-4d6d-96f4-1ab0dd33c73f,3.0,"Немного шумновата, но ехать можно."
843,207,c998b2ae-795c-4f44-b4d2-8cd4e1602b68,3.5,Мало места для багажа.
844,207,9c9da2f0-269f-4bc2-89ad-046ffb58ef38,3.5,"Немного шумновата, но ехать можно."
845,208,eadb2931-f4e0-4270-a23b-52b56d7e8a00,2.0,Многие недочёты.
846,208,03a0e0df-f60d-4b6f-8c31-c13830a319e4,5.0,"Все супер, рекомендую."
847,209,44740ad9-452e-45ee-bbea-fb836829dac7,4.5,"Все супер, рекомендую."
848,209,57137ec0-abda-4f32-8cd8-005c500d079a,4.0,Комфортно и недорого.
849,209,4c427e33-f42b-4f2f-8e62-2b5b39c4a697,3.0,Машина в хорошем состоянии.
850,209,feeec8a8-7e13-48f0-9cf1-c86d2b8cb33c,4.0,Мало места для багажа.
851,210,2da91c0d-e405-46da-b0a3-e1ba60b7d605,3.5,Комфортно и недорого.
852,210,b29f41e1-f8fd-482f-8c68-ddedc1ad0ae9,1.5,Не советую.
853,210,2c533ac8-519c-4e50-aebc-46ee44bd784f,4.0,Мало места для багажа.
854,211,e4f6fa1f-e6ca-4823-9b98-970b614e77e9,2.0,Многие недочёты.
855,211,a294de4d-dea5-4b9a-84a5-517954601243,3.0,Не дотянула до ожиданий.
856,211,33d51f74-9e27-451a-96b0-4253959f6d4c,3.5,Комфортно и недорого.
857,211,99fb9506-23e1-4594-ae54-6f80f02f74b8,2.5,Многие недочёты.
858,212,8f040df0-f0a0-4a80-9c5d-dde2beb5c1b7,4.0,Буду брать ещё раз!
859,212,724efc89-5c19-4e6b-bf68-d8f7dc38df44,1.5,Не дотянула до ожиданий.
860,212,1085fb98-fc5e-4a06-b884-bf67087fe68d,4.5,"Все супер, рекомендую."
861,212,68386f43-4d7b-41cf-8d12-33eadb00e4cc,4.0,Мало места для багажа.
862,212,8455596e-554c-401b-899d-7e459b27959b,2.0,Многие недочёты.
863,213,2d38564d-f4fa-47e7-ae79-79bde01cd94e,4.0,Машина в хорошем состоянии.
864,213,21629def-90ab-4322-9e95-7760cfb00eb3,3.5,"Немного шумновата, но ехать можно."
865,213,a22dfdff-718c-4693-a5c7-bea68e6170b9,4.0,Отлично!
866,213,47593c7d-17f3-4a5a-95c9-621044e74251,4.5,Буду брать ещё раз!
867,214,2167e7c8-d6e6-487d-9e3a-0f5d8a56c102,4.0,Машина в хорошем состоянии.
868,214,a112e0c8-a04e-4314-84bc-31f35bff8733,4.0,"Немного шумновата, но ехать можно."
869,214,1b87ccb7-f1d5-44e8-9697-3c6ccbd5aac7,4.0,Буду брать ещё раз!
870,214,8747822a-8b52-441a-9fcb-0902b91bd210,3.5,Машина в хорошем состоянии.
871,215,dac04831-6cbd-4532-95ff-0e08dd88fcf3,4.5,Проблем не было.
872,215,feeec8a8-7e13-48f0-9cf1-c86d2b8cb33c,3.0,Машина в хорошем состоянии.
873,215,feeec8a8-7e13-48f0-9cf1-c86d2b8cb33c,3.5,Мало места для багажа.
874,215,3c64a42c-ef73-4b8f-a926-98f2e2fd75fe,4.5,Проблем не было.
875,216,821fac5b-0516-4088-94a1-9ff6271808a0,4.5,Буду брать ещё раз!
876,216,b096109e-1f17-4e00-a274-68dc53635bd1,5.0,Отлично!
877,217,0bb4e560-4502-49a0-9c54-5d953780cb46,5.0,"Все супер, рекомендую."
878,217,2baff117-3563-46f9-81b9-c5bbd29a8462,3.0,Машина в хорошем состоянии.
879,217,47593c7d-17f3-4a5a-95c9-621044e74251,4.0,Буду брать ещё раз!
880,217,cff1f2d2-032e-4156-a777-11680b09b99b,4.5,"Все супер, рекомендую."
881,217,a5cba6db-5053-4db4-a9f5-71cc05878161,4.5,Проблем не было.
882,218,44740ad9-452e-45ee-bbea-fb836829dac7,4.5,Проблем не было.
883,218,de3c93e2-8e08-4f2c-9fe4-c0941d97a6d4,4.0,Комфортно и недорого.
884,218,2dcbdc4a-b8e5-46da-97ff-1d5f90922d41,4.0,"Немного шумновата, но ехать можно."
885,219,d6fcc3f1-afc2-40fe-aa6d-d40dfc29e896,5.0,"Все супер, рекомендую."
886,219,3cffe90a-ab05-40f4-bcf2-76924c41c522,4.5,Буду брать ещё раз!
887,219,ab1bc5e3-7ea3-4125-a48a-77c6b497ef5e,5.0,Проблем не было.
888,220,78667865-c6ef-467d-9aa9-4e3ff698c443,3.5,Комфортно и недорого.
889,220,68903c06-95c8-490e-a9aa-bff6b06e0358,4.0,Проблем не было.
890,220,ef02d6b3-6aa0-4a74-871b-2cd9b0f3b6f0,3.0,Не дотянула до ожиданий.
891,220,3d133d56-f316-4de3-8b95-2cb489a15fb4,3.0,Проблемы с надёжностью.
892,220,d903f6b1-71c0-431f-aca0-a29de89b39ba,1.0,Не дотянула до ожиданий.
893,221,005dccf6-9364-444f-a7ad-e47aee5c46fe,2.5,Не дотянула до ожиданий.
894,221,b814020f-e88d-45d3-8545-1b5b958840a0,3.5,Комфортно и недорого.
895,221,5bc66ec4-5543-4c23-a40b-e0490f3d34c5,2.5,Многие недочёты.
896,221,4af4ea4c-555e-4b17-b2b8-bce5da1ec8e2,1.0,Проблемы с надёжностью.
897,222,2a07802a-3f06-4421-a972-fd5817d08300,4.0,Буду брать ещё раз!
898,222,a81ccddd-4642-4da2-8636-c85e7416fb2d,5.0,"Все супер, рекомендую."
899,222,45adc94b-0ddf-42d1-bc8a-3c43e31ea580,3.0,Комфортно и недорого.
900,222,dfd34eb5-70e9-4e2e-b05b-869a09b2801d,5.0,Отлично!
901,223,9d7f59d2-8a59-491f-9317-991519ff64bd,5.0,Проблем не было.
902,223,7b7bb970-1dce-42bf-a1e1-81d685277662,1.0,Многие недочёты.
903,223,dac04831-6cbd-4532-95ff-0e08dd88fcf3,4.0,Буду брать ещё раз!
904,223,82e78582-36a2-463c-b581-7c7362784e82,4.0,Проблем не было.
